level_name,direction,horizon,target_pct,stop_pct,n,n_base,hit,base_hit,hit_lift,exp,base_exp,edge
vah,momentum,5,0.02,0.01,110,273,0.35454545454545455,0.32234432234432236,0.03220113220113219,0.0009090909090909089,0.00010989010989010998,0.0007992007992007989
vah,momentum,5,0.02,0.015,110,273,0.4090909090909091,0.3992673992673993,0.009823509823509824,0.00040909090909090946,0.0006776556776556786,-0.00026856476856476917
vah,momentum,5,0.02,0.02,110,273,0.4636363636363636,0.4468864468864469,0.016749916749916716,0.001090909090909091,0.001025641025641025,6.526806526806596e-05
vah,momentum,5,0.02,0.03,110,273,0.4636363636363636,0.4652014652014652,-0.0015651015651015898,0.002454545454545455,0.0015018315018315023,0.0009527139527139526
vah,momentum,5,0.03,0.005,110,273,0.17272727272727273,0.11721611721611722,0.05551115551115551,0.0014090909090909082,-0.0006043956043956045,0.002013486513486513
vah,momentum,5,0.03,0.01,110,273,0.22727272727272727,0.19413919413919414,0.03313353313353312,0.0005454545454545449,-0.0007326007326007333,0.0012780552780552782
vah,momentum,5,0.03,0.015,110,273,0.2727272727272727,0.25274725274725274,0.01998001998001997,0.000272727272727272,0.0,0.000272727272727272
vah,momentum,5,0.03,0.02,110,273,0.3090909090909091,0.27472527472527475,0.034365634365634334,0.0009090909090909089,0.00010989010989010917,0.0007992007992007997
vah,momentum,5,0.03,0.03,110,273,0.3090909090909091,0.2893772893772894,0.01971361971361968,0.002454545454545455,0.0007692307692307691,0.001685314685314686
val,fade,1,0.005,0.005,91,273,0.31868131868131866,0.358974358974359,-0.040293040293040316,-0.0017582417582417582,-0.0013186813186813187,-0.00043956043956043956
val,fade,1,0.005,0.01,91,273,0.5054945054945055,0.5238095238095238,-0.01831501831501836,-0.001318681318681319,-0.0007875457875457879,-0.000531135531135531
val,fade,1,0.005,0.015,91,273,0.5604395604395604,0.5934065934065934,-0.03296703296703296,-0.0008241758241758237,0.0007142857142857145,-0.0015384615384615382
val,fade,1,0.005,0.02,91,273,0.6043956043956044,0.6263736263736264,-0.02197802197802201,0.0006043956043956046,0.0017399267399267398,-0.0011355311355311353
val,fade,1,0.005,0.03,91,273,0.6043956043956044,0.6446886446886447,-0.04029304029304037,0.0017032967032967036,0.0026739926739926738,-0.0009706959706959702
val,fade,1,0.01,0.005,91,273,0.23076923076923078,0.21611721611721613,0.014652014652014655,-0.001043956043956044,-0.0009523809523809524,-9.157509157509168e-05
val,fade,1,0.01,0.01,91,273,0.34065934065934067,0.28205128205128205,0.05860805860805862,-0.00043956043956043994,-0.0005860805860805862,0.00014652014652014625
val,fade,1,0.01,0.015,91,273,0.3626373626373626,0.326007326007326,0.03663003663003661,6.100126508929432e-19,0.0010073260073260074,-0.0010073260073260068
val,fade,1,0.01,0.02,91,273,0.37362637362637363,0.336996336996337,0.03663003663003661,0.001318681318681319,0.001978021978021978,-0.0006593406593406591
val,fade,1,0.01,0.03,91,273,0.37362637362637363,0.3443223443223443,0.02930402930402931,0.002417582417582418,0.002893772893772894,-0.000476190476190476
val,fade,1,0.015,0.005,91,273,0.0989010989010989,0.11721611721611722,-0.01831501831501832,-0.001868131868131868,-0.0013553113553113553,-0.0005128205128205126
val,fade,1,0.015,0.01,91,273,0.15384615384615385,0.1575091575091575,-0.00366300366300365,-0.001538461538461539,-0.001043956043956044,-0.0004945054945054948
val,fade,1,0.015,0.015,91,273,0.16483516483516483,0.17582417582417584,-0.010989010989011005,-0.0011538461538461537,0.00038461538461538456,-0.0015384615384615382
val,fade,1,0.015,0.02,91,273,0.17582417582417584,0.1794871794871795,-0.00366300366300365,0.00021978021978021967,0.0013003663003663003,-0.0010805860805860805
val,fade,1,0.015,0.03,91,273,0.17582417582417584,0.1794871794871795,-0.00366300366300365,0.0013186813186813187,0.0021428571428571425,-0.0008241758241758238
val,fade,1,0.02,0.005,91,273,0.054945054945054944,0.06227106227106227,-0.007326007326007328,-0.0022527472527472526,-0.0018681318681318681,-0.0003846153846153845
val,fade,1,0.02,0.01,91,273,0.07692307692307693,0.07326007326007326,0.003663003663003664,-0.002307692307692308,-0.0019413919413919414,-0.0003663003663003665
val,fade,1,0.02,0.015,91,273,0.07692307692307693,0.08058608058608059,-0.003663003663003664,-0.0020879120879120873,-0.000641025641025641,-0.0014468864468864463
val,fade,1,0.02,0.02,91,273,0.08791208791208792,0.08058608058608059,0.007326007326007328,-0.0006593406593406593,0.00021978021978021978,-0.0008791208791208791
val,fade,1,0.02,0.03,91,273,0.08791208791208792,0.08058608058608059,0.007326007326007328,0.00043956043956043967,0.0010622710622710625,-0.0006227106227106228
val,fade,1,0.03,0.005,91,273,0.01098901098901099,0.02197802197802198,-0.01098901098901099,-0.003021978021978022,-0.002454212454212454,-0.0005677655677655681
val,fade,1,0.03,0.01,91,273,0.03296703296703297,0.02564102564102564,0.007326007326007328,-0.002857142857142857,-0.002637362637362638,-0.00021978021978021935
val,fade,1,0.03,0.015,91,273,0.03296703296703297,0.029304029304029304,0.003663003663003664,-0.002637362637362637,-0.0013736263736263737,-0.0012637362637362632
val,fade,1,0.03,0.02,91,273,0.04395604395604396,0.029304029304029304,0.014652014652014655,-0.001098901098901099,-0.0005128205128205128,-0.0005860805860805861
val,fade,1,0.03,0.03,91,273,0.04395604395604396,0.029304029304029304,0.014652014652014655,0.0,0.00032967032967032967,-0.00032967032967032967
val,momentum,1,0.005,0.005,91,273,0.3626373626373626,0.32967032967032966,0.03296703296703296,-0.001318681318681319,-0.0016117216117216117,0.0002930402930402928
val,momentum,1,0.005,0.01,91,273,0.5164835164835165,0.4945054945054945,0.02197802197802201,-0.0012637362637362638,-0.0009706959706959707,-0.00029304029304029315
val,momentum,1,0.005,0.015,91,273,0.5824175824175825,0.5604395604395604,0.02197802197802201,0.00010989010989010998,0.00010989010989010998,0.0
val,momentum,1,0.005,0.02,91,273,0.6373626373626373,0.6043956043956044,0.03296703296703296,0.0014285714285714284,0.0014102564102564106,1.8315018315017773e-05
val,momentum,1,0.005,0.03,91,273,0.6373626373626373,0.6153846153846154,0.0219780219780219,0.001868131868131868,0.002197802197802198,-0.0003296703296703299
val,momentum,1,0.01,0.005,91,273,0.26373626373626374,0.21245421245421245,0.051282051282051294,-0.0004945054945054949,-0.0011355311355311357,0.0006410256410256408
val,momentum,1,0.01,0.01,91,273,0.34065934065934067,0.2783882783882784,0.06227106227106227,-0.00043956043956043994,-0.0006593406593406596,0.00021978021978021962
val,momentum,1,0.01,0.015,91,273,0.3516483516483517,0.31868131868131866,0.032967032967033016,0.0007142857142857143,0.0004945054945054945,0.00021978021978021978
val,momentum,1,0.01,0.02,91,273,0.37362637362637363,0.3333333333333333,0.040293040293040316,0.0019780219780219785,0.0017216117216117216,0.00025641025641025684
val,momentum,1,0.01,0.03,91,273,0.37362637362637363,0.336996336996337,0.03663003663003661,0.002417582417582418,0.002490842490842491,-7.326007326007283e-05
val,momentum,1,0.015,0.005,91,273,0.17582417582417584,0.09157509157509157,0.08424908424908427,-0.0004945054945054949,-0.0018864468864468866,0.0013919413919413915
val,momentum,1,0.015,0.01,91,273,0.21978021978021978,0.13186813186813187,0.0879120879120879,-0.00054945054945055,-0.0014652014652014652,0.0009157509157509152
val,momentum,1,0.015,0.015,91,273,0.21978021978021978,0.14652014652014653,0.07326007326007325,0.0004945054945054943,-0.0004945054945054945,0.0009890109890109888
val,momentum,1,0.015,0.02,91,273,0.23076923076923078,0.15018315018315018,0.0805860805860806,0.0017032967032967032,0.000641025641025641,0.001062271062271062
val,momentum,1,0.015,0.03,91,273,0.23076923076923078,0.15018315018315018,0.0805860805860806,0.002142857142857143,0.0013736263736263737,0.0007692307692307692
val,momentum,1,0.02,0.005,91,273,0.0989010989010989,0.04395604395604396,0.05494505494505494,-0.0011538461538461542,-0.002380952380952381,0.001227106227106227
val,momentum,1,0.02,0.01,91,273,0.10989010989010989,0.06227106227106227,0.047619047619047616,-0.0016483516483516486,-0.0021978021978021982,0.0005494505494505497
val,momentum,1,0.02,0.015,91,273,0.10989010989010989,0.0695970695970696,0.04029304029304029,-0.0006043956043956043,-0.0013003663003663003,0.000695970695970696
val,momentum,1,0.02,0.02,91,273,0.12087912087912088,0.0695970695970696,0.05128205128205128,0.0006593406593406593,-0.00021978021978021978,0.0008791208791208791
val,momentum,1,0.02,0.03,91,273,0.12087912087912088,0.0695970695970696,0.05128205128205128,0.001098901098901099,0.0005128205128205128,0.0005860805860805861
val,momentum,1,0.03,0.005,91,273,0.02197802197802198,0.01098901098901099,0.01098901098901099,-0.002472527472527473,-0.0029304029304029304,0.00045787545787545755
val,momentum,1,0.03,0.01,91,273,0.03296703296703297,0.018315018315018316,0.014652014652014652,-0.002857142857142857,-0.002893772893772894,3.663003663003685e-05
val,momentum,1,0.03,0.015,91,273,0.03296703296703297,0.018315018315018316,0.014652014652014652,-0.0018131868131868133,-0.0021428571428571425,0.00032967032967032924
val,momentum,1,0.03,0.02,91,273,0.04395604395604396,0.018315018315018316,0.025641025641025644,-0.00043956043956043967,-0.0010622710622710625,0.0006227106227106228
val,momentum,1,0.03,0.03,91,273,0.04395604395604396,0.018315018315018316,0.025641025641025644,0.0,-0.00032967032967032967,0.00032967032967032967
val,fade,3,0.005,0.005,91,273,0.32967032967032966,0.3626373626373626,-0.03296703296703296,-0.0017032967032967032,-0.0013736263736263737,-0.00032967032967032945
val,fade,3,0.005,0.01,91,273,0.5604395604395604,0.575091575091575,-0.0146520146520146,-0.0015934065934065935,-0.0013369963369963373,-0.0002564102564102562
val,fade,3,0.005,0.015,91,273,0.6703296703296703,0.6923076923076923,-0.02197802197802201,-0.001593406593406593,-0.0008791208791208791,-0.000714285714285714
val,fade,3,0.005,0.02,91,273,0.7142857142857143,0.7545787545787546,-0.04029304029304026,-0.0010439560439560436,0.0002564102564102566,-0.0013003663003663003
val,fade,3,0.005,0.03,91,273,0.7362637362637363,0.7765567765567766,-0.04029304029304026,0.00038461538461538494,0.0014652014652014656,-0.0010805860805860807
val,fade,3,0.01,0.005,91,273,0.2967032967032967,0.28205128205128205,0.014652014652014655,-0.0005494505494505493,-0.0007509157509157508,0.00020146520146520147
val,fade,3,0.01,0.01,91,273,0.46153846153846156,0.43223443223443225,0.02930402930402931,-0.00043956043956043994,-0.0010989010989010991,0.0006593406593406591
val,fade,3,0.01,0.015,91,273,0.5494505494505495,0.5311355311355311,0.01831501831501836,-0.00010989010989010998,-0.0002380952380952379,0.00012820512820512793
val,fade,3,0.01,0.02,91,273,0.5934065934065934,0.575091575091575,0.01831501831501836,0.00043956043956043994,0.0007692307692307691,-0.0003296703296703292
val,fade,3,0.01,0.03,91,273,0.5934065934065934,0.5824175824175825,0.01098901098901095,0.0016483516483516486,0.001978021978021978,-0.00032967032967032945
val,fade,3,0.015,0.005,91,273,0.18681318681318682,0.21978021978021978,-0.03296703296703296,-0.0011538461538461537,-0.0004945054945054945,-0.0006593406593406592
val,fade,3,0.015,0.01,91,273,0.31868131868131866,0.32234432234432236,-0.0036630036630037055,-0.0011538461538461542,-0.0010989010989011,-5.4945054945054186e-05
val,fade,3,0.015,0.015,91,273,0.3956043956043956,0.3882783882783883,0.0073260073260073,-0.0004945054945054937,-0.00054945054945055,5.4945054945056246e-05
val,fade,3,0.015,0.02,91,273,0.43956043956043955,0.40293040293040294,0.03663003663003661,0.00021978021978021997,0.0002564102564102558,-3.6630036630035844e-05
val,fade,3,0.015,0.03,91,273,0.45054945054945056,0.40293040293040294,0.047619047619047616,0.0018131868131868135,0.001208791208791209,0.0006043956043956045
val,fade,3,0.02,0.005,91,273,0.13186813186813187,0.17216117216117216,-0.04029304029304029,-0.0014285714285714286,-0.0004578754578754575,-0.000970695970695971
val,fade,3,0.02,0.01,91,273,0.1978021978021978,0.2673992673992674,-0.0695970695970696,-0.0025274725274725273,-0.0008058608058608058,-0.0017216117216117214
val,fade,3,0.02,0.015,91,273,0.24175824175824176,0.304029304029304,-0.062271062271062244,-0.001923076923076923,-0.000677655677655677,-0.0012454212454212459
val,fade,3,0.02,0.02,91,273,0.2857142857142857,0.31868131868131866,-0.03296703296703296,-0.0010989010989010987,0.0003663003663003658,-0.0014652014652014645
val,fade,3,0.02,0.03,91,273,0.2857142857142857,0.31868131868131866,-0.03296703296703296,0.00043956043956043994,0.0013186813186813191,-0.0008791208791208791
val,fade,3,0.03,0.005,91,273,0.06593406593406594,0.07326007326007326,-0.007326007326007328,-0.002142857142857143,-0.0017582417582417587,-0.0003846153846153843
val,fade,3,0.03,0.01,91,273,0.13186813186813187,0.10622710622710622,0.025641025641025647,-0.0026373626373626374,-0.0031135531135531133,0.000476190476190476
val,fade,3,0.03,0.015,91,273,0.15384615384615385,0.1282051282051282,0.02564102564102566,-0.002142857142857143,-0.0030769230769230765,0.0009340659340659335
val,fade,3,0.03,0.02,91,273,0.18681318681318682,0.13553113553113552,0.051282051282051294,-0.0012087912087912086,-0.0020146520146520157,0.0008058608058608072
val,fade,3,0.03,0.03,91,273,0.18681318681318682,0.13553113553113552,0.051282051282051294,0.00032967032967032994,-0.0010989010989010991,0.001428571428571429
val,momentum,3,0.005,0.005,91,273,0.3626373626373626,0.3443223443223443,0.018315018315018305,-0.0013736263736263733,-0.0015567765567765567,0.00018315018315018337
val,momentum,3,0.005,0.01,91,273,0.5494505494505495,0.5824175824175825,-0.03296703296703296,-0.0017582417582417587,-0.0012271062271062274,-0.0005311355311355312
val,momentum,3,0.005,0.015,91,273,0.6923076923076923,0.6959706959706959,-0.00366300366300365,-0.0008241758241758243,-0.0007509157509157508,-7.326007326007348e-05
val,momentum,3,0.005,0.02,91,273,0.7802197802197802,0.7619047619047619,0.01831501831501836,0.0006043956043956043,0.0,0.0006043956043956043
val,momentum,3,0.005,0.03,91,273,0.7912087912087912,0.7838827838827839,0.0073260073260073,0.0009890109890109886,0.0015018315018315023,-0.0005128205128205137
val,momentum,3,0.01,0.005,91,273,0.31868131868131866,0.2893772893772894,0.029304029304029255,-0.00021978021978021997,-0.0006410256410256408,0.0004212454212454208
val,momentum,3,0.01,0.01,91,273,0.46153846153846156,0.4725274725274725,-0.01098901098901095,-0.00043956043956043994,-0.0002930402930402933,-0.00014652014652014663
val,momentum,3,0.01,0.015,91,273,0.5494505494505495,0.5641025641025641,-0.0146520146520146,5.494505494505499e-05,0.0003663003663003666,-0.0003113553113553116
val,momentum,3,0.01,0.02,91,273,0.6373626373626373,0.6043956043956044,0.03296703296703296,0.0021978021978021974,0.0004761904761904766,0.0017216117216117207
val,momentum,3,0.01,0.03,91,273,0.6483516483516484,0.6263736263736264,0.02197802197802201,0.0021978021978021974,0.0029670329670329672,-0.0007692307692307699
val,momentum,3,0.015,0.005,91,273,0.26373626373626374,0.23076923076923078,0.03296703296703296,0.00027472527472527435,-0.0002930402930402929,0.0005677655677655672
val,momentum,3,0.015,0.01,91,273,0.3516483516483517,0.34798534798534797,0.0036630036630037055,-0.00043956043956043994,-0.00031135531135531125,-0.0001282051282051287
val,momentum,3,0.015,0.015,91,273,0.3956043956043956,0.4175824175824176,-0.02197802197802201,-0.0004945054945054937,0.00032967032967032994,-0.0008241758241758236
val,momentum,3,0.015,0.02,91,273,0.43956043956043955,0.4468864468864469,-0.0073260073260073555,0.001538461538461538,0.0005494505494505491,0.0009890109890109888
val,momentum,3,0.015,0.03,91,273,0.43956043956043955,0.45787545787545786,-0.018315018315018305,0.0016483516483516486,0.002912087912087912,-0.0012637362637362634
val,momentum,3,0.02,0.005,91,273,0.2087912087912088,0.15018315018315018,0.05860805860805862,0.0004945054945054943,-0.000897435897435897,0.0013919413919413913
val,momentum,3,0.02,0.01,91,273,0.26373626373626374,0.23809523809523808,0.02564102564102566,-0.0007692307692307699,-0.0010989010989010991,0.00032967032967032924
val,momentum,3,0.02,0.015,91,273,0.2967032967032967,0.2857142857142857,0.010989010989011005,-0.0009890109890109886,-0.00038461538461538456,-0.0006043956043956041
val,momentum,3,0.02,0.02,91,273,0.34065934065934067,0.2967032967032967,0.043956043956043966,0.0010989010989010987,-0.0005128205128205125,0.0016117216117216113
val,momentum,3,0.02,0.03,91,273,0.34065934065934067,0.30036630036630035,0.040293040293040316,0.0012087912087912086,0.0018315018315018324,-0.0006227106227106238
val,momentum,3,0.03,0.005,91,273,0.08791208791208792,0.07326007326007326,0.014652014652014655,-0.0011538461538461542,-0.0017216117216117218,0.0005677655677655677
val,momentum,3,0.03,0.01,91,273,0.13186813186813187,0.12454212454212454,0.007326007326007328,-0.0020879120879120886,-0.002124542124542125,3.663003663003641e-05
val,momentum,3,0.03,0.015,91,273,0.15384615384615385,0.1575091575091575,-0.00366300366300365,-0.002307692307692308,-0.0013736263736263737,-0.0009340659340659342
val,momentum,3,0.03,0.02,91,273,0.17582417582417584,0.16483516483516483,0.010989010989011005,-0.00043956043956043994,-0.0015018315018315023,0.0010622710622710623
val,momentum,3,0.03,0.03,91,273,0.17582417582417584,0.1684981684981685,0.007326007326007328,-0.00032967032967032994,0.0008791208791208791,-0.001208791208791209
val,fade,5,0.005,0.005,91,273,0.32967032967032966,0.3626373626373626,-0.03296703296703296,-0.0017032967032967032,-0.0013736263736263737,-0.00032967032967032945
val,fade,5,0.005,0.01,91,273,0.5604395604395604,0.575091575091575,-0.0146520146520146,-0.0015934065934065935,-0.0013736263736263733,-0.00021978021978022021
val,fade,5,0.005,0.015,91,273,0.6703296703296703,0.6959706959706959,-0.02564102564102566,-0.001593406593406593,-0.0010256410256410254,-0.0005677655677655677
val,fade,5,0.005,0.02,91,273,0.7472527472527473,0.7728937728937729,-0.02564102564102566,-0.0013186813186813187,-0.0005311355311355312,-0.0007875457875457874
val,fade,5,0.005,0.03,91,273,0.8241758241758241,0.8168498168498168,0.0073260073260073,0.00016483516483516497,0.0003479853479853479,-0.0001831501831501829
val,fade,5,0.01,0.005,91,273,0.2967032967032967,0.28205128205128205,0.014652014652014655,-0.0005494505494505493,-0.0007509157509157508,0.00020146520146520147
val,fade,5,0.01,0.01,91,273,0.4835164835164835,0.43956043956043955,0.043956043956043966,-0.00032967032967032994,-0.0011721611721611724,0.0008424908424908425
val,fade,5,0.01,0.015,91,273,0.6043956043956044,0.5677655677655677,0.03663003663003661,0.000274725274725275,-0.0004212454212454212,0.0006959706959706962
val,fade,5,0.01,0.02,91,273,0.6813186813186813,0.6227106227106227,0.05860805860805862,0.0006593406593406587,-0.00043956043956043994,0.0010989010989010987
val,fade,5,0.01,0.03,91,273,0.7472527472527473,0.652014652014652,0.09523809523809523,0.0018681318681318686,0.0005860805860805866,0.0012820512820512818
val,fade,5,0.015,0.005,91,273,0.1978021978021978,0.23076923076923078,-0.03296703296703299,-0.0010439560439560436,-0.00036630036630036625,-0.0006776556776556773
val,fade,5,0.015,0.01,91,273,0.34065934065934067,0.34798534798534797,-0.0073260073260073,-0.0013736263736263737,-0.0011904761904761904,-0.00018315018315018337
val,fade,5,0.015,0.015,91,273,0.4725274725274725,0.4468864468864469,0.025641025641025605,0.0,-0.0006593406593406591,0.0006593406593406591
val,fade,5,0.015,0.02,91,273,0.5494505494505495,0.4835164835164835,0.06593406593406598,0.0007692307692307687,-0.0008058608058608066,0.0015750915750915753
val,fade,5,0.015,0.03,91,273,0.6153846153846154,0.5018315018315018,0.1135531135531136,0.0029670329670329672,-0.0001648351648351662,0.0031318681318681335
val,fade,5,0.02,0.005,91,273,0.15384615384615385,0.18315018315018314,-0.029304029304029283,-0.0010989010989010987,-0.0003479853479853479,-0.0007509157509157508
val,fade,5,0.02,0.01,91,273,0.25274725274725274,0.2857142857142857,-0.03296703296703296,-0.002197802197802198,-0.0010989010989010991,-0.0010989010989010987
val,fade,5,0.02,0.015,91,273,0.3516483516483517,0.358974358974359,-0.0073260073260073,-0.0013736263736263737,-0.001007326007326007,-0.00036630036630036673
val,fade,5,0.02,0.02,91,273,0.4065934065934066,0.3882783882783883,0.018315018315018305,-0.0006593406593406599,-0.0013186813186813182,0.0006593406593406584
val,fade,5,0.02,0.03,91,273,0.43956043956043955,0.40293040293040294,0.03663003663003661,0.0018681318681318686,-0.0002930402930402917,0.00216117216117216
val,fade,5,0.03,0.005,91,273,0.08791208791208792,0.12454212454212454,-0.036630036630036625,-0.0016483516483516486,-0.00038461538461538456,-0.001263736263736264
val,fade,5,0.03,0.01,91,273,0.15384615384615385,0.19047619047619047,-0.03663003663003661,-0.002747252747252748,-0.0013919413919413915,-0.0013553113553113564
val,fade,5,0.03,0.015,91,273,0.2087912087912088,0.23443223443223443,-0.025641025641025633,-0.0024725274725274724,-0.0015384615384615382,-0.0009340659340659342
val,fade,5,0.03,0.02,91,273,0.24175824175824176,0.25274725274725274,-0.010989010989010978,-0.0021978021978021987,-0.001868131868131869,-0.00032967032967032967
val,fade,5,0.03,0.03,91,273,0.26373626373626374,0.2600732600732601,0.00366300366300365,0.0,-0.000989010989010989,0.000989010989010989
val,momentum,5,0.005,0.005,91,273,0.3626373626373626,0.3443223443223443,0.018315018315018305,-0.0013736263736263733,-0.0015567765567765567,0.00018315018315018337
val,momentum,5,0.005,0.01,91,273,0.5494505494505495,0.5824175824175825,-0.03296703296703296,-0.0017582417582417587,-0.0012271062271062274,-0.0005311355311355312
val,momentum,5,0.005,0.015,91,273,0.7032967032967034,0.7032967032967034,0.0,-0.0009340659340659336,-0.0008791208791208791,-5.494505494505451e-05
val,momentum,5,0.005,0.02,91,273,0.8021978021978022,0.7838827838827839,0.01831501831501836,0.00027472527472527435,-0.00010989010989010998,0.00038461538461538434
val,momentum,5,0.005,0.03,91,273,0.8241758241758241,0.8168498168498168,0.0073260073260073,0.0004945054945054949,0.0001282051282051279,0.00036630036630036706
val,momentum,5,0.01,0.005,91,273,0.31868131868131866,0.29304029304029305,0.025641025641025605,-0.00021978021978021997,-0.0006043956043956041,0.0003846153846153841
val,momentum,5,0.01,0.01,91,273,0.4725274725274725,0.48717948717948717,-0.014652014652014655,-0.0005494505494505493,-0.00021978021978021997,-0.00032967032967032934
val,momentum,5,0.01,0.015,91,273,0.6043956043956044,0.6117216117216118,-0.007326007326007411,0.000274725274725275,0.0004578754578754579,-0.00018315018315018288
val,momentum,5,0.01,0.02,91,273,0.7142857142857143,0.6703296703296703,0.04395604395604402,0.0018681318681318686,0.0007692307692307691,0.0010989010989010993
val,momentum,5,0.01,0.03,91,273,0.7252747252747253,0.706959706959707,0.01831501831501825,0.0023076923076923083,0.0012454212454212456,0.0010622710622710627
val,momentum,5,0.015,0.005,91,273,0.26373626373626374,0.24175824175824176,0.021978021978021983,0.00027472527472527435,-0.00014652014652014666,0.00042124542124542103
val,momentum,5,0.015,0.01,91,273,0.3626373626373626,0.38461538461538464,-0.02197802197802201,-0.0008241758241758249,-0.00012820512820512872,-0.0006959706959706962
val,momentum,5,0.015,0.015,91,273,0.43956043956043955,0.4835164835164835,-0.043956043956043966,-0.0009890109890109886,0.00043956043956043994,-0.0014285714285714286
val,momentum,5,0.015,0.02,91,273,0.5494505494505495,0.5384615384615384,0.010989010989011061,0.0009890109890109886,0.0007509157509157511,0.00023809523809523744
val,momentum,5,0.015,0.03,91,273,0.5714285714285714,0.5641025641025641,0.0073260073260073,0.0019780219780219785,0.001208791208791209,0.0007692307692307694
val,momentum,5,0.02,0.005,91,273,0.23076923076923078,0.19413919413919414,0.03663003663003664,0.0007692307692307687,-0.00010989010989010998,0.0008791208791208787
val,momentum,5,0.02,0.01,91,273,0.2967032967032967,0.32234432234432236,-0.02564102564102566,-0.0009890109890109886,0.00010989010989010998,-0.0010989010989010985
val,momentum,5,0.02,0.015,91,273,0.3516483516483517,0.3992673992673993,-0.047619047619047616,-0.0015384615384615387,0.0006776556776556786,-0.002216117216117217
val,momentum,5,0.02,0.02,91,273,0.43956043956043955,0.4468864468864469,-0.0073260073260073555,0.0006593406593406599,0.001025641025641025,-0.0003663003663003651
val,momentum,5,0.02,0.03,91,273,0.4725274725274725,0.4652014652014652,0.0073260073260073,0.0021978021978021987,0.0015018315018315023,0.0006959706959706964
val,momentum,5,0.03,0.005,91,273,0.10989010989010989,0.11721611721611722,-0.007326007326007328,-0.0009340659340659343,-0.0006043956043956045,-0.0003296703296703298
val,momentum,5,0.03,0.01,91,273,0.17582417582417584,0.19413919413919414,-0.018315018315018305,-0.0023076923076923083,-0.0007326007326007333,-0.001575091575091575
val,momentum,5,0.03,0.015,91,273,0.1978021978021978,0.25274725274725274,-0.054945054945054944,-0.0034615384615384608,0.0,-0.0034615384615384608
val,momentum,5,0.03,0.02,91,273,0.23076923076923078,0.27472527472527475,-0.043956043956043966,-0.0018681318681318686,0.00010989010989010917,-0.0019780219780219776
val,momentum,5,0.03,0.03,91,273,0.26373626373626374,0.2893772893772894,-0.02564102564102566,0.0,0.0007692307692307691,-0.0007692307692307691
high,fade,1,0.005,0.005,105,273,0.29523809523809524,0.358974358974359,-0.06373626373626373,-0.0019047619047619045,-0.0013186813186813187,-0.0005860805860805859
high,fade,1,0.005,0.01,105,273,0.4095238095238095,0.5238095238095238,-0.11428571428571432,-0.001761904761904762,-0.0007875457875457879,-0.0009743589743589742
high,fade,1,0.005,0.015,105,273,0.5333333333333333,0.5934065934065934,-0.06007326007326008,0.0008095238095238097,0.0007142857142857145,9.523809523809517e-05
high,fade,1,0.005,0.02,105,273,0.5428571428571428,0.6263736263736264,-0.08351648351648355,0.0015714285714285717,0.0017399267399267398,-0.0001684981684981681
high,fade,1,0.005,0.03,105,273,0.5523809523809524,0.6446886446886447,-0.09230769230769231,0.00219047619047619,0.0026739926739926738,-0.0004835164835164836
high,fade,1,0.01,0.005,105,273,0.1619047619047619,0.21611721611721613,-0.054212454212454214,-0.0017619047619047616,-0.0009523809523809524,-0.0008095238095238092
high,fade,1,0.01,0.01,105,273,0.2,0.28205128205128205,-0.08205128205128204,-0.00180952380952381,-0.0005860805860805862,-0.0012234432234432238
high,fade,1,0.01,0.015,105,273,0.2571428571428571,0.326007326007326,-0.0688644688644689,0.0007142857142857144,0.0010073260073260074,-0.00029304029304029304
high,fade,1,0.01,0.02,105,273,0.2571428571428571,0.336996336996337,-0.0798534798534799,0.0014285714285714288,0.001978021978021978,-0.0005494505494505492
high,fade,1,0.01,0.03,105,273,0.2571428571428571,0.3443223443223443,-0.0871794871794872,0.002,0.002893772893772894,-0.0008937728937728939
high,fade,1,0.015,0.005,105,273,0.0761904761904762,0.11721611721611722,-0.04102564102564102,-0.002238095238095238,-0.0013553113553113553,-0.0008827838827838825
high,fade,1,0.015,0.01,105,273,0.10476190476190476,0.1575091575091575,-0.05274725274725274,-0.0022380952380952387,-0.001043956043956044,-0.0011941391941391946
high,fade,1,0.015,0.015,105,273,0.13333333333333333,0.17582417582417584,-0.042490842490842506,0.00014285714285714273,0.00038461538461538456,-0.00024175824175824183
high,fade,1,0.015,0.02,105,273,0.13333333333333333,0.1794871794871795,-0.046153846153846156,0.0008571428571428571,0.0013003663003663003,-0.00044322344322344316
high,fade,1,0.015,0.03,105,273,0.13333333333333333,0.1794871794871795,-0.046153846153846156,0.0014285714285714286,0.0021428571428571425,-0.000714285714285714
high,fade,1,0.02,0.005,105,273,0.047619047619047616,0.06227106227106227,-0.014652014652014655,-0.002428571428571429,-0.0018681318681318681,-0.0005604395604395607
high,fade,1,0.02,0.01,105,273,0.06666666666666667,0.07326007326007326,-0.006593406593406598,-0.0024761904761904764,-0.0019413919413919414,-0.0005347985347985351
high,fade,1,0.02,0.015,105,273,0.09523809523809523,0.08058608058608059,0.014652014652014642,4.761904761904766e-05,-0.000641025641025641,0.0006886446886446887
high,fade,1,0.02,0.02,105,273,0.09523809523809523,0.08058608058608059,0.014652014652014642,0.000761904761904762,0.00021978021978021978,0.0005421245421245423
high,fade,1,0.02,0.03,105,273,0.09523809523809523,0.08058608058608059,0.014652014652014642,0.0013333333333333335,0.0010622710622710625,0.000271062271062271
