config,direction,horizon,target,stop,n,hit,stop_rate,timeout,expectancy,r_multiple
SPY_rth_0930_1600_BASELINE,fade,15,0.3,0.75,31591,0.5290430818904118,0.14861827735747524,0.32233864075211294,0.04724921654901711,0.06299895539868948
SPY_rth_0930_1600_BASELINE,fade,15,0.3,1.0,31591,0.5401221866987433,0.0901839131398183,0.3696939001614384,0.07185274286980468,0.07185274286980468
SPY_rth_0930_1600_BASELINE,fade,15,0.3,1.5,31591,0.5474660504574087,0.036276154600993954,0.4162577949415973,0.1098255832357317,0.0732170554904878
SPY_rth_0930_1600_BASELINE,fade,15,0.4,0.15,31591,0.23671298787629388,0.6955145452818841,0.06777246684182203,-0.009641986641765042,-0.06427991094510029
SPY_rth_0930_1600_BASELINE,fade,15,0.4,0.2,31591,0.27998480579912,0.6123262954638979,0.10768889873698205,-0.010471336773131595,-0.05235668386565797
SPY_rth_0930_1600_BASELINE,fade,15,0.4,0.25,31591,0.3111329176031148,0.543794118578076,0.14507296381880916,-0.011495362603273072,-0.04598145041309229
SPY_rth_0930_1600_BASELINE,fade,15,0.4,0.3,31591,0.33642493115127725,0.4795353106897534,0.18403975815896934,-0.009290620746415118,-0.03096873582138373
SPY_rth_0930_1600_BASELINE,fade,15,0.4,0.5,31591,0.3919154189484347,0.29451426039061757,0.31357032066094775,0.009509037384065099,0.019018074768130198
SPY_rth_0930_1600_BASELINE,fade,15,0.4,0.75,31591,0.41901174385109685,0.1655534804216391,0.4154347757272641,0.04343958722420943,0.05791944963227924
SPY_rth_0930_1600_BASELINE,fade,15,0.4,1.0,31591,0.42948941154126175,0.10028172580798328,0.470228862650755,0.07151403880852143,0.07151403880852143
SPY_rth_0930_1600_BASELINE,fade,15,0.4,1.5,31591,0.4365800386185939,0.04146750656832642,0.5219524548130797,0.11243075559494793,0.07495383706329863
SPY_rth_0930_1600_BASELINE,fade,15,0.5,0.15,31591,0.1816656642714697,0.7195720300085467,0.09876230571998354,-0.017102972365547142,-0.11401981577031428
SPY_rth_0930_1600_BASELINE,fade,15,0.5,0.2,31591,0.2155360703997974,0.6373334177455604,0.14713051185464215,-0.01969864834921339,-0.09849324174606694
SPY_rth_0930_1600_BASELINE,fade,15,0.5,0.25,31591,0.2403849197556266,0.5690544775410719,0.19056060270330158,-0.022071159507454655,-0.08828463802981862
SPY_rth_0930_1600_BASELINE,fade,15,0.5,0.3,31591,0.2609920546991232,0.5034978316609161,0.23551011363996074,-0.020553322148713245,-0.06851107382904416
SPY_rth_0930_1600_BASELINE,fade,15,0.5,0.5,31591,0.3071760944572821,0.31243075559494793,0.38039314994776996,-0.0026273305688328955,-0.005254661137665791
